timestamp,nodes_owned,nodes_cur_cap,nodes_in_use,nodes_indemand,jobs_waiting,jobs_running,jobs_completed,jobs_cancelled,jobs_failed
15328,49,49,21,0,0,8,215,0,0
15339,49,49,9,0,0,6,217,0,0
15350,49,49,9,0,0,6,217,0,0
15360,49,49,9,0,0,6,217,0,0
15371,49,49,9,0,0,6,217,0,0
15382,49,49,9,0,0,6,217,0,0
15392,49,49,9,0,0,6,217,0,0
15403,49,49,1,0,0,1,222,0,0
15414,49,49,1,0,0,1,222,0,0
15424,49,49,1,0,0,1,222,0,0
15435,49,49,1,0,0,1,222,0,0
15446,49,49,1,0,0,1,222,0,0
15456,49,49,1,0,0,1,222,0,0
15467,49,49,1,0,0,1,222,0,0
15477,49,49,1,0,0,1,222,0,0
15488,49,49,1,0,0,1,222,0,0
15499,49,49,1,0,0,1,222,0,0
15509,49,49,1,0,0,1,222,0,0
15520,49,49,1,0,0,1,222,0,0
15531,49,49,1,0,0,1,222,0,0
15541,49,49,1,0,0,1,222,0,0
15552,49,49,1,0,0,1,222,0,0
15563,49,49,1,0,0,1,222,0,0
15573,49,49,1,0,0,1,222,0,0
15584,49,49,1,0,0,1,222,0,0
15595,49,49,1,0,0,1,222,0,0
15605,49,49,1,0,0,1,222,0,0
15616,49,49,1,0,0,1,222,0,0
15626,49,49,1,0,0,1,222,0,0
15637,49,49,1,0,0,1,222,0,0
15648,49,49,1,0,0,1,222,0,0
15658,49,49,1,0,0,1,222,0,0
15669,49,49,1,0,0,1,222,0,0
15680,49,49,1,0,0,1,222,0,0
15691,49,49,1,0,0,1,222,0,0
15701,49,49,1,0,0,1,222,0,0
15712,49,49,1,0,0,1,222,0,0
15723,49,49,1,0,0,1,222,0,0
15733,49,49,1,0,0,1,222,0,0
15744,49,49,1,0,0,1,222,0,0
15754,49,49,1,0,0,1,222,0,0
15765,49,49,1,0,0,1,222,0,0
15776,49,49,1,0,0,1,222,0,0
15786,49,49,1,0,0,1,222,0,0
15797,49,49,1,0,0,1,222,0,0
15808,49,49,1,0,0,1,222,0,0
15818,49,49,1,0,0,1,222,0,0
15829,49,49,1,0,0,1,222,0,0
15840,49,49,1,0,0,1,222,0,0
15850,49,49,1,0,0,1,222,0,0
15861,49,49,1,0,0,1,222,0,0
15872,49,49,1,0,0,1,222,0,0
15882,49,49,1,0,0,1,222,0,0
15893,49,49,1,0,0,1,222,0,0
15903,49,49,1,0,0,1,222,0,0
15914,49,49,1,0,0,1,222,0,0
15925,49,49,1,0,0,1,222,0,0
15935,49,49,1,0,0,1,222,0,0
15946,49,49,1,0,0,1,222,0,0
15957,49,49,1,0,0,1,222,0,0
15967,49,49,1,0,0,1,222,0,0
15978,49,49,1,0,0,1,222,0,0
15989,49,49,1,0,0,1,222,0,0
15999,49,49,1,0,0,1,222,0,0
16010,49,49,1,0,0,1,222,0,0
16021,49,49,1,0,0,1,222,0,0
16031,49,49,1,0,0,1,222,0,0
16042,49,49,1,0,0,1,222,0,0
16053,49,49,1,0,0,1,222,0,0
16063,49,49,1,0,0,1,222,0,0
16074,49,49,1,0,0,1,222,0,0
16085,49,49,1,0,0,1,222,0,0
16095,49,49,1,0,0,1,222,0,0
16106,49,49,1,0,0,1,222,0,0
16117,49,49,1,0,0,1,222,0,0
16127,49,49,1,0,0,1,222,0,0
16138,49,49,1,0,0,1,222,0,0
16149,49,49,1,0,0,1,222,0,0
16159,49,49,1,0,0,1,222,0,0
16170,49,49,1,0,0,1,222,0,0
16181,49,49,1,0,0,1,222,0,0
16191,49,49,1,0,0,1,222,0,0
16202,49,49,1,0,0,1,222,0,0
16212,49,49,1,0,0,1,222,0,0
16223,49,49,1,0,0,1,222,0,0
16234,49,49,1,0,0,1,222,0,0
16244,49,49,1,0,0,1,222,0,0
16255,49,49,1,0,0,1,222,0,0
16266,49,49,1,0,0,1,222,0,0
16276,49,49,1,0,0,1,222,0,0
16287,49,49,1,0,0,1,222,0,0
16298,49,49,1,0,0,1,222,0,0
16308,49,49,1,0,0,1,222,0,0
16319,49,49,1,0,0,1,222,0,0
16330,49,49,1,0,0,1,222,0,0
16340,49,49,1,0,0,1,222,0,0
16351,49,49,1,0,0,1,222,0,0
16362,49,49,1,0,0,1,222,0,0
16372,49,49,1,0,0,1,222,0,0
16383,49,49,1,0,0,1,222,0,0
16394,49,49,1,0,0,1,222,0,0
16404,49,49,1,0,0,1,222,0,0
16415,49,49,1,0,0,1,222,0,0
16425,49,49,1,0,0,1,222,0,0
16436,49,49,1,0,0,1,222,0,0
16447,49,49,1,0,0,1,222,0,0
16457,49,49,1,0,0,1,222,0,0
16468,49,49,1,0,0,1,222,0,0
16479,49,49,1,0,0,1,222,0,0
16489,49,49,1,0,0,1,222,0,0
16500,49,49,1,0,0,1,222,0,0
16511,49,49,1,0,0,1,222,0,0
16521,49,49,1,0,0,1,222,0,0
16532,49,49,1,0,0,1,222,0,0
16543,49,49,7,0,0,2,222,0,0
16553,49,49,13,0,0,3,222,0,0
16564,49,49,19,0,0,4,222,0,0
16575,49,49,19,0,0,4,222,0,0
16586,49,49,25,0,0,5,222,0,0
16596,49,49,31,0,0,6,222,0,0
16607,49,49,37,0,0,7,222,0,0
16617,49,49,37,0,0,7,222,0,0
16628,49,49,43,0,0,8,222,0,0
16639,49,49,49,0,0,9,222,0,0
16649,49,49,49,6,1,9,222,0,0
16660,49,49,49,12,2,9,222,0,0
16671,49,49,49,18,3,9,222,0,0
16681,49,49,49,24,4,9,222,0,0
16692,49,49,49,24,4,9,222,0,0
16702,49,49,49,30,5,9,222,0,0
16713,49,49,49,36,6,9,222,0,0
16724,49,49,49,42,7,9,222,0,0
16734,49,49,49,48,8,9,222,0,0
16745,49,49,49,54,9,9,222,0,0
16756,49,49,49,57,10,9,222,0,0
16766,49,49,49,57,10,9,222,0,0
16777,49,49,49,58,11,9,222,0,0
16788,49,49,49,59,12,9,222,0,0
16798,49,49,49,60,13,9,222,0,0
16809,49,37,37,60,13,7,224,0,0
16820,49,49,49,48,11,9,224,0,0
16830,49,49,49,48,11,9,224,0,0
16841,49,49,49,48,11,9,224,0,0
16852,49,49,49,48,11,9,224,0,0
16862,49,49,49,48,11,9,224,0,0
16873,49,49,49,42,10,9,225,0,0
16884,49,49,49,42,10,9,225,0,0
16894,49,49,49,42,10,9,225,0,0
16905,49,49,49,42,10,9,225,0,0
16916,49,49,49,42,10,9,225,0,0
16926,49,37,37,42,10,7,227,0,0
16937,49,49,49,30,8,9,227,0,0
16947,49,49,49,30,8,9,227,0,0
16958,49,37,37,30,8,7,229,0,0
16969,49,49,49,18,6,9,229,0,0
16980,49,49,49,18,6,9,229,0,0
16990,49,49,49,18,6,9,229,0,0
17001,49,49,49,18,6,9,229,0,0
17012,49,49,49,18,6,9,229,0,0
17022,49,49,49,12,5,9,230,0,0
17033,49,49,49,12,5,9,230,0,0
17044,49,49,49,12,5,9,230,0,0
17054,49,49,49,12,5,9,230,0,0
17065,49,49,49,12,5,9,230,0,0
17076,49,49,49,12,5,9,230,0,0
17086,49,49,49,0,0,12,232,0,0
17097,49,49,49,0,0,12,232,0,0
17108,49,49,49,0,0,12,232,0,0
17118,49,49,49,0,0,12,232,0,0
17129,49,49,49,0,0,12,232,0,0
17140,49,49,43,0,0,11,233,0,0
17150,49,49,43,0,0,11,233,0,0
17161,49,49,43,0,0,11,233,0,0
17171,49,49,43,0,0,11,233,0,0
17182,49,49,43,0,0,11,233,0,0
17193,49,49,43,0,0,11,233,0,0
17203,49,49,43,0,0,11,233,0,0
17214,49,49,43,0,0,11,233,0,0
17225,49,49,43,0,0,11,233,0,0
17235,49,49,31,0,0,9,235,0,0
17246,49,49,31,0,0,9,235,0,0
17257,49,43,25,0,0,8,236,0,0
17267,49,49,25,0,0,8,236,0,0
17278,49,49,25,0,0,8,236,0,0
17289,49,49,25,0,0,8,236,0,0
17299,49,49,25,0,0,8,236,0,0
17310,49,49,25,0,0,8,236,0,0
17321,49,49,19,0,0,7,237,0,0
17331,49,49,19,0,0,7,237,0,0
17342,49,49,19,0,0,7,237,0,0
17353,49,49,4,0,0,2,242,0,0
17363,49,49,4,0,0,2,242,0,0
17374,49,49,4,0,0,2,242,0,0
17384,49,49,4,0,0,2,242,0,0
17395,49,49,4,0,0,2,242,0,0
17406,49,49,4,0,0,2,242,0,0
17416,49,49,4,0,0,2,242,0,0
17427,49,49,4,0,0,2,242,0,0
17438,49,49,4,0,0,2,242,0,0
17448,49,49,4,0,0,2,242,0,0
17459,49,49,4,0,0,2,242,0,0
17469,49,49,1,0,0,1,243,0,0
17480,49,49,1,0,0,1,243,0,0
17491,49,49,1,0,0,1,243,0,0
17501,49,49,1,0,0,1,243,0,0
17512,49,49,1,0,0,1,243,0,0
17523,49,49,1,0,0,1,243,0,0
17533,49,49,1,0,0,1,243,0,0
17544,49,49,1,0,0,1,243,0,0
17555,49,49,1,0,0,1,243,0,0
17575,49,49,1,0,0,1,243,0,0
17586,49,49,1,0,0,1,243,0,0
17596,49,49,1,0,0,1,243,0,0
17607,49,49,1,0,0,1,243,0,0
17618,49,49,1,0,0,1,243,0,0
17628,49,49,1,0,0,1,243,0,0
17639,49,49,1,0,0,1,243,0,0
17650,49,49,1,0,0,1,243,0,0
17660,49,49,1,0,0,1,243,0,0
17671,49,49,1,0,0,1,243,0,0
17682,49,49,1,0,0,1,243,0,0
17692,49,49,1,0,0,1,243,0,0
17703,49,49,1,0,0,1,243,0,0
17714,49,49,1,0,0,1,243,0,0
17724,49,49,1,0,0,1,243,0,0
17735,49,49,1,0,0,1,243,0,0
17745,49,49,1,0,0,1,243,0,0
17756,49,49,1,0,0,1,243,0,0
17767,49,49,1,0,0,1,243,0,0
17777,49,49,1,0,0,1,243,0,0
17788,49,49,1,0,0,1,243,0,0
17799,49,49,1,0,0,1,243,0,0
17809,49,49,1,0,0,1,243,0,0
17820,49,49,1,0,0,1,243,0,0
17831,49,49,1,0,0,1,243,0,0
17841,49,49,1,0,0,1,243,0,0
17852,49,49,1,0,0,1,243,0,0
17863,49,49,1,0,0,1,243,0,0
17873,49,49,1,0,0,1,243,0,0
17884,49,49,1,0,0,1,243,0,0
17894,49,49,1,0,0,1,243,0,0
17905,49,49,1,0,0,1,243,0,0
17916,49,49,1,0,0,1,243,0,0
17926,49,49,1,0,0,1,243,0,0
17937,49,49,1,0,0,1,243,0,0
17948,49,49,1,0,0,1,243,0,0
17958,49,49,1,0,0,1,243,0,0
17969,49,49,1,0,0,1,243,0,0
17980,49,49,1,0,0,1,243,0,0
17990,49,49,1,0,0,1,243,0,0
18001,49,49,1,0,0,1,243,0,0
18012,49,49,1,0,0,1,243,0,0
18022,49,49,1,0,0,1,243,0,0
18033,49,49,1,0,0,1,243,0,0
18044,49,49,1,0,0,1,243,0,0
18055,49,49,1,0,0,1,243,0,0
18065,49,49,1,0,0,1,243,0,0
18076,49,49,1,0,0,1,243,0,0
18086,49,49,1,0,0,1,243,0,0
18097,49,49,1,0,0,1,243,0,0
18108,49,49,1,0,0,1,243,0,0
18118,49,49,1,0,0,1,243,0,0
18129,49,49,1,0,0,1,243,0,0
18140,49,49,1,0,0,1,243,0,0
18150,49,49,1,0,0,1,243,0,0
18161,49,49,1,0,0,1,243,0,0
18172,49,49,1,0,0,1,243,0,0
18182,49,49,1,0,0,1,243,0,0
18193,49,49,1,0,0,1,243,0,0
18204,49,49,1,0,0,1,243,0,0
18214,49,49,1,0,0,1,243,0,0
18225,49,49,1,0,0,1,243,0,0
18235,49,49,1,0,0,1,243,0,0
18246,49,49,1,0,0,1,243,0,0
18257,49,49,1,0,0,1,243,0,0
18267,49,49,1,0,0,1,243,0,0
18278,49,49,1,0,0,1,243,0,0
18289,49,49,1,0,0,1,243,0,0
18299,49,49,1,0,0,1,243,0,0
18310,49,49,1,0,0,1,243,0,0
18321,49,49,1,0,0,1,243,0,0
18331,49,49,1,0,0,1,243,0,0
18342,49,49,1,0,0,1,243,0,0
18353,49,49,1,0,0,1,243,0,0
18363,49,49,1,0,0,1,243,0,0
18374,49,49,1,0,0,1,243,0,0
18385,49,49,1,0,0,1,243,0,0
18395,49,49,1,0,0,1,243,0,0
18406,49,49,1,0,0,1,243,0,0
18417,49,49,1,0,0,1,243,0,0
18427,49,49,1,0,0,1,243,0,0
18438,49,49,1,0,0,1,243,0,0
18449,49,49,1,0,0,1,243,0,0
18459,49,49,1,0,0,1,243,0,0
18470,49,49,1,0,0,1,243,0,0
18481,49,49,1,0,0,1,243,0,0
18491,49,49,1,0,0,1,243,0,0
18502,49,49,1,0,0,1,243,0,0
18513,49,49,1,0,0,1,243,0,0
18523,49,49,1,0,0,1,243,0,0
18534,49,49,7,0,0,2,243,0,0
18545,49,49,13,0,0,3,243,0,0
18555,49,49,19,0,0,4,243,0,0
18566,49,49,19,6,1,4,243,0,0
18576,49,49,25,6,1,5,243,0,0
18587,49,49,37,0,0,7,243,0,0
18598,49,49,37,0,0,7,243,0,0
18608,49,49,43,0,0,8,243,0,0
18619,49,49,49,0,0,9,243,0,0
18630,49,49,49,6,1,9,243,0,0
18640,49,49,49,6,1,9,243,0,0
18651,49,49,49,12,2,9,243,0,0
18662,49,49,49,18,3,9,243,0,0
18672,49,49,49,24,4,9,243,0,0
18683,49,49,49,30,5,9,243,0,0
18694,49,49,49,36,6,9,243,0,0
18704,49,49,49,42,7,9,243,0,0
18715,49,49,49,42,7,9,243,0,0
18726,49,49,49,48,8,9,243,0,0
18736,49,49,49,54,9,9,243,0,0
18747,49,49,49,60,10,9,243,0,0
18758,49,49,49,62,11,9,243,0,0
18768,49,49,49,63,12,9,243,0,0
18779,49,49,49,64,13,9,243,0,0
18790,49,49,49,52,11,9,245,0,0
18800,49,49,49,53,12,9,245,0,0
18811,49,49,49,53,12,9,245,0,0
18822,49,49,49,47,11,9,246,0,0
18832,49,49,49,47,11,9,246,0,0
18843,49,49,49,47,11,9,246,0,0
18854,49,49,49,41,10,9,247,0,0
18864,49,49,49,41,10,9,247,0,0
18875,49,49,49,41,10,9,247,0,0
18886,49,49,49,35,9,9,248,0,0
18896,49,49,49,35,9,9,248,0,0
18907,49,43,43,35,9,8,249,0,0
18918,49,49,49,29,8,9,249,0,0
18929,49,49,49,29,8,9,249,0,0
18939,49,49,49,29,8,9,249,0,0
18950,49,49,49,29,8,9,249,0,0
18961,49,49,49,29,8,9,249,0,0
18971,49,49,49,29,8,9,249,0,0
18982,49,49,49,29,8,9,249,0,0
18992,49,49,49,29,8,9,249,0,0
19003,49,49,49,23,7,9,250,0,0
19014,49,49,49,23,7,9,250,0,0
19024,49,49,49,23,7,9,250,0,0
19035,49,49,49,17,6,9,251,0,0
19046,49,49,49,17,6,9,251,0,0
19056,49,49,49,17,6,9,251,0,0
19067,49,49,49,17,6,9,251,0,0
19078,49,49,49,17,6,9,251,0,0
19088,49,43,43,17,6,8,252,0,0
19099,49,49,49,11,5,9,252,0,0
19110,49,49,49,11,5,9,252,0,0
19120,49,49,48,0,0,12,254,0,0
19131,49,49,48,0,0,12,254,0,0
19142,49,49,48,0,0,12,254,0,0
19152,49,49,42,0,0,11,255,0,0
19163,49,49,42,0,0,11,255,0,0
19174,49,49,42,0,0,11,255,0,0
19184,49,49,36,0,0,10,256,0,0
19195,49,49,36,0,0,10,256,0,0
19206,49,49,36,0,0,10,256,0,0
19216,49,49,36,0,0,10,256,0,0
19227,49,49,36,0,0,10,256,0,0
19238,49,43,30,0,0,9,257,0,0
19248,49,49,30,0,0,9,257,0,0
19259,49,49,30,0,0,9,257,0,0
19270,49,49,24,0,0,8,258,0,0
19280,49,49,24,0,0,8,258,0,0
19291,49,49,24,0,0,8,258,0,0
19301,49,49,18,0,0,7,259,0,0
19312,49,49,18,0,0,7,259,0,0
19323,49,49,18,0,0,7,259,0,0
19333,49,49,18,0,0,7,259,0,0
19344,49,49,18,0,0,7,259,0,0
19355,49,49,18,0,0,7,259,0,0
19365,49,49,18,0,0,7,259,0,0
19376,49,49,18,0,0,7,259,0,0
19387,49,38,7,0,0,2,264,0,0
19397,49,49,7,0,0,2,264,0,0
19408,49,49,7,0,0,2,264,0,0
19419,49,49,1,0,0,1,265,0,0
19429,49,49,1,0,0,1,265,0,0
19440,49,49,1,0,0,1,265,0,0
19451,49,49,1,0,0,1,265,0,0
19461,49,49,1,0,0,1,265,0,0
19472,49,49,1,0,0,1,265,0,0
19483,49,49,1,0,0,1,265,0,0
19493,49,49,1,0,0,1,265,0,0
19504,49,49,1,0,0,1,265,0,0
19514,49,49,1,0,0,1,265,0,0
19525,49,49,1,0,0,1,265,0,0
19536,49,49,1,0,0,1,265,0,0
19546,49,49,1,0,0,1,265,0,0
19557,49,49,1,0,0,1,265,0,0
19568,49,49,1,0,0,1,265,0,0
19578,49,49,1,0,0,1,265,0,0
19589,49,49,1,0,0,1,265,0,0
19600,49,49,1,0,0,1,265,0,0
19610,49,49,1,0,0,1,265,0,0
19621,49,49,1,0,0,1,265,0,0
19632,49,49,1,0,0,1,265,0,0
19642,49,49,1,0,0,1,265,0,0
19653,49,49,1,0,0,1,265,0,0
19664,49,49,1,0,0,1,265,0,0
19674,49,49,1,0,0,1,265,0,0
19685,49,49,1,0,0,1,265,0,0
19696,49,49,1,0,0,1,265,0,0
19706,49,49,1,0,0,1,265,0,0
19717,49,49,1,0,0,1,265,0,0
19728,49,49,1,0,0,1,265,0,0
19738,49,49,1,0,0,1,265,0,0
19749,49,49,1,0,0,1,265,0,0
19760,49,49,1,0,0,1,265,0,0
19770,49,49,1,0,0,1,265,0,0
19781,49,49,1,0,0,1,265,0,0
19792,49,49,1,0,0,1,265,0,0
19802,49,49,1,0,0,1,265,0,0
19813,49,49,1,0,0,1,265,0,0
19823,49,49,1,0,0,1,265,0,0
19834,49,49,1,0,0,1,265,0,0
19845,49,49,1,0,0,1,265,0,0
19855,49,49,1,0,0,1,265,0,0
19866,49,49,1,0,0,1,265,0,0
19877,49,49,1,0,0,1,265,0,0
19887,49,49,1,0,0,1,265,0,0
19898,49,49,1,0,0,1,265,0,0
19909,49,49,1,0,0,1,265,0,0
19924,49,49,1,0,0,1,265,0,0
19935,49,49,1,0,0,1,265,0,0
19945,49,49,1,0,0,1,265,0,0
19956,49,49,1,0,0,1,265,0,0
19967,49,49,1,0,0,1,265,0,0
19977,49,49,1,0,0,1,265,0,0
19988,49,49,1,0,0,1,265,0,0
19999,49,49,1,0,0,1,265,0,0
20009,49,49,1,0,0,1,265,0,0
20020,49,49,1,0,0,1,265,0,0
20031,49,49,1,0,0,1,265,0,0
20041,49,49,1,0,0,1,265,0,0
20052,49,49,1,0,0,1,265,0,0
20063,49,49,1,0,0,1,265,0,0
20073,49,49,1,0,0,1,265,0,0
20084,49,49,1,0,0,1,265,0,0
20095,49,49,1,0,0,1,265,0,0
20105,49,49,1,0,0,1,265,0,0
20116,49,49,1,0,0,1,265,0,0
20127,49,49,1,0,0,1,265,0,0
20137,49,49,1,0,0,1,265,0,0
20148,49,49,1,0,0,1,265,0,0
20159,49,49,1,0,0,1,265,0,0
20169,49,49,1,0,0,1,265,0,0
20180,49,49,1,0,0,1,265,0,0
20191,49,49,1,0,0,1,265,0,0
20201,49,49,1,0,0,1,265,0,0
20212,49,49,1,0,0,1,265,0,0
20222,49,49,1,0,0,1,265,0,0
20233,49,49,1,0,0,1,265,0,0
20244,49,49,1,0,0,1,265,0,0
20254,49,49,1,0,0,1,265,0,0
20265,49,49,1,0,0,1,265,0,0
20276,49,49,1,0,0,1,265,0,0
20286,49,49,1,0,0,1,265,0,0
20297,49,49,1,0,0,1,265,0,0
20308,49,49,1,0,0,1,265,0,0
20318,49,49,1,0,0,1,265,0,0
20329,49,49,1,0,0,1,265,0,0
20340,49,49,1,0,0,1,265,0,0
20350,49,49,1,0,0,1,265,0,0
20361,49,49,1,0,0,1,265,0,0
20372,49,49,1,0,0,1,265,0,0
20382,49,49,1,0,0,1,265,0,0
20393,49,49,1,0,0,1,265,0,0
20403,49,49,1,0,0,1,265,0,0
20414,49,49,1,0,0,1,265,0,0
20425,49,49,1,0,0,1,265,0,0
20436,49,49,1,0,0,1,265,0,0
20446,49,49,1,0,0,1,265,0,0
20457,49,49,1,0,0,1,265,0,0
20468,49,49,1,0,0,1,265,0,0
20478,49,49,1,0,0,1,265,0,0
20489,49,49,1,0,0,1,265,0,0
20500,49,49,1,0,0,1,265,0,0
20510,49,49,1,0,0,1,265,0,0
20521,49,49,1,0,0,1,265,0,0
20532,49,49,7,0,0,2,265,0,0
20542,49,49,13,0,0,3,265,0,0
20553,49,49,19,0,0,4,265,0,0
20563,49,49,25,0,0,5,265,0,0
20574,49,49,31,0,0,6,265,0,0
20585,49,49,31,0,0,6,265,0,0
20595,49,49,37,0,0,7,265,0,0
20606,49,49,43,0,0,8,265,0,0
20617,49,49,49,0,0,9,265,0,0
20627,49,49,49,6,1,9,265,0,0
20638,49,49,49,12,2,9,265,0,0
20649,49,49,49,18,3,9,265,0,0
20659,49,49,49,18,3,9,265,0,0
20670,49,49,49,24,4,9,265,0,0
20681,49,49,49,30,5,9,265,0,0
20691,49,49,49,36,6,9,265,0,0
20702,49,49,49,42,7,9,265,0,0
20713,49,49,49,48,8,9,265,0,0
20723,49,49,49,54,9,9,265,0,0
20734,49,49,49,54,9,9,265,0,0
20745,49,49,49,57,10,9,265,0,0
20755,49,49,49,59,11,9,265,0,0
20766,49,49,49,60,12,9,265,0,0
20777,49,49,49,54,11,9,266,0,0
20787,49,49,49,55,12,9,266,0,0
20798,49,49,49,56,13,9,266,0,0
20809,49,49,49,56,13,9,266,0,0
20819,49,49,49,56,13,9,266,0,0
20830,49,49,49,50,12,9,267,0,0
20840,49,49,49,50,12,9,267,0,0
20851,49,49,49,50,12,9,267,0,0
20862,49,49,49,44,11,9,268,0,0
20872,49,49,49,44,11,9,268,0,0
20883,49,49,49,44,11,9,268,0,0
20894,49,49,49,44,11,9,268,0,0
20904,49,49,49,44,11,9,268,0,0
20915,49,49,49,44,11,9,268,0,0
20926,49,49,49,32,9,9,270,0,0
20937,49,49,49,32,9,9,270,0,0
20947,49,49,49,32,9,9,270,0,0
20958,49,49,49,32,9,9,270,0,0
20968,49,49,49,32,9,9,270,0,0
20979,49,49,49,20,7,9,272,0,0
20990,49,49,49,20,7,9,272,0,0
21000,49,49,49,20,7,9,272,0,0
21011,49,49,49,14,6,9,273,0,0
21022,49,49,49,14,6,9,273,0,0
21032,49,49,49,14,6,9,273,0,0
21043,49,49,49,8,5,9,274,0,0
21054,49,49,49,8,5,9,274,0,0
21064,49,49,49,8,5,9,274,0,0
21075,49,49,49,8,5,9,274,0,0
21085,49,49,49,8,5,9,274,0,0
21096,49,43,43,8,5,8,275,0,0
21107,49,49,49,2,2,11,275,0,0
21118,49,49,49,2,2,11,275,0,0
21128,49,43,43,2,2,10,276,0,0
21139,49,49,45,0,0,12,276,0,0
21150,49,49,45,0,0,12,276,0,0
21160,49,49,45,0,0,12,276,0,0
21171,49,49,45,0,0,12,276,0,0
21181,49,49,45,0,0,12,276,0,0
21192,49,49,33,0,0,10,278,0,0
21203,49,49,33,0,0,10,278,0,0
21213,49,49,33,0,0,10,278,0,0
21224,49,49,33,0,0,10,278,0,0
21235,49,49,33,0,0,10,278,0,0
21245,49,49,33,0,0,10,278,0,0
21256,49,49,27,0,0,9,279,0,0
21267,49,49,27,0,0,9,279,0,0
21277,49,43,21,0,0,8,280,0,0
21288,49,49,21,0,0,8,280,0,0
21299,49,49,21,0,0,8,280,0,0
21309,49,48,15,0,0,7,281,0,0
21320,49,49,15,0,0,7,281,0,0
21330,49,49,15,0,0,7,281,0,0
21341,49,49,15,0,0,7,281,0,0
21352,49,49,15,0,0,7,281,0,0
21362,49,49,15,0,0,7,281,0,0
21373,49,49,9,0,0,4,284,0,0
21384,49,49,9,0,0,4,284,0,0
21394,49,49,9,0,0,4,284,0,0
21405,49,49,7,0,0,2,286,0,0
21416,49,49,7,0,0,2,286,0,0
21426,49,43,1,0,0,1,287,0,0
21437,49,49,1,0,0,1,287,0,0
21448,49,49,1,0,0,1,287,0,0
21458,49,49,1,0,0,1,287,0,0
21469,49,49,1,0,0,1,287,0,0
21480,49,49,1,0,0,1,287,0,0
21490,49,49,1,0,0,1,287,0,0
21501,49,49,1,0,0,1,287,0,0
21512,49,49,1,0,0,1,287,0,0
21523,49,49,1,0,0,1,287,0,0
21533,49,49,1,0,0,1,287,0,0
21544,49,49,1,0,0,1,287,0,0
21554,49,49,1,0,0,1,287,0,0
21565,49,49,1,0,0,1,287,0,0
21576,49,49,1,0,0,1,287,0,0
21586,49,49,1,0,0,1,287,0,0
21597,49,49,1,0,0,1,287,0,0
21607,49,49,1,0,0,1,287,0,0
21618,49,49,1,0,0,1,287,0,0
21629,49,49,1,0,0,1,287,0,0
21639,49,49,1,0,0,1,287,0,0
21650,49,49,1,0,0,1,287,0,0
21661,49,49,1,0,0,1,287,0,0
21671,49,49,1,0,0,1,287,0,0
21682,49,49,1,0,0,1,287,0,0
21693,49,49,1,0,0,1,287,0,0
21703,49,49,1,0,0,1,287,0,0
21714,49,49,1,0,0,1,287,0,0
21725,49,49,1,0,0,1,287,0,0
21735,49,49,1,0,0,1,287,0,0
21746,49,49,1,0,0,1,287,0,0
21757,49,49,1,0,0,1,287,0,0
21767,49,49,1,0,0,1,287,0,0
21778,49,49,1,0,0,1,287,0,0
21789,49,49,1,0,0,1,287,0,0
21799,49,49,1,0,0,1,287,0,0
21810,49,49,1,0,0,1,287,0,0
21820,49,49,1,0,0,1,287,0,0
21831,49,49,1,0,0,1,287,0,0
21842,49,49,1,0,0,1,287,0,0
21853,49,49,1,0,0,1,287,0,0
21863,49,49,1,0,0,1,287,0,0
21874,49,49,1,0,0,1,287,0,0
21885,49,49,1,0,0,1,287,0,0
21895,49,49,1,0,0,1,287,0,0
21906,49,49,1,0,0,1,287,0,0
21917,49,49,1,0,0,1,287,0,0
21927,49,49,1,0,0,1,287,0,0
21938,49,49,1,0,0,1,287,0,0
21949,49,49,1,0,0,1,287,0,0
21959,49,49,1,0,0,1,287,0,0
21970,49,49,1,0,0,1,287,0,0
21981,49,49,1,0,0,1,287,0,0
21991,49,49,1,0,0,1,287,0,0
22002,49,49,1,0,0,1,287,0,0
22012,49,49,1,0,0,1,287,0,0
22023,49,49,1,0,0,1,287,0,0
22034,49,49,1,0,0,1,287,0,0
22045,49,49,1,0,0,1,287,0,0
22055,49,49,1,0,0,1,287,0,0
22066,49,49,1,0,0,1,287,0,0
22076,49,49,1,0,0,1,287,0,0
22087,49,49,1,0,0,1,287,0,0
22098,49,49,1,0,0,1,287,0,0
22108,49,49,1,0,0,1,287,0,0
22119,49,49,1,0,0,1,287,0,0
22130,49,49,1,0,0,1,287,0,0
22140,49,49,1,0,0,1,287,0,0
22151,49,49,1,0,0,1,287,0,0
22162,49,49,1,0,0,1,287,0,0
22172,49,49,1,0,0,1,287,0,0
22183,49,49,1,0,0,1,287,0,0
22194,49,49,1,0,0,1,287,0,0
22205,49,49,1,0,0,1,287,0,0
22215,49,49,1,0,0,1,287,0,0
22226,49,49,1,0,0,1,287,0,0
22236,49,49,1,0,0,1,287,0,0
22247,49,49,1,0,0,1,287,0,0
22258,49,49,1,0,0,1,287,0,0
22268,49,49,1,0,0,1,287,0,0
22279,49,49,1,0,0,1,287,0,0
22290,49,49,1,0,0,1,287,0,0
22300,49,49,1,0,0,1,287,0,0
22311,49,49,1,0,0,1,287,0,0
22322,49,49,1,0,0,1,287,0,0
22332,49,49,1,0,0,1,287,0,0
22343,49,49,1,0,0,1,287,0,0
22353,49,49,1,0,0,1,287,0,0
22364,49,49,1,0,0,1,287,0,0
22375,49,49,1,0,0,1,287,0,0
22385,49,49,1,0,0,1,287,0,0
22396,49,49,1,0,0,1,287,0,0
