original_trace_values,,,,,Simulation_recorded_values,,
start_time,lifespan,cores,jobid,sim_start_time,actual_cores_allocated,sim_end_time,sim_lifespan,actual_cores_released
16325,296,2,23520_1,0,16325,2,16621,296,2
16327,294,2,23525_1,0,16327,2,16621,294,2
16330,295,2,23517_2,0,16330,2,16625,295,2
16331,294,2,23517_1,0,16331,2,16625,294,2
16331,295,2,23517_4,0,16331,2,16626,295,2
16333,293,2,23525_3,0,16333,2,16626,293,2
16332,295,2,23517_3,0,16332,2,16627,295,2
16332,295,2,23520_2,0,16332,2,16627,295,2
16332,295,2,23520_3,0,16332,2,16627,295,2
16332,295,2,23520_4,0,16332,2,16627,295,2
16332,295,2,23522_1,0,16332,2,16627,295,2
16332,295,2,23522_3,0,16332,2,16627,295,2
16332,295,2,23522_4,0,16332,2,16627,295,2
16333,294,2,23525_2,0,16333,2,16627,294,2
16332,296,2,23522_2,0,16332,2,16628,296,2
16334,294,2,23525_4,0,16334,2,16628,294,2
16120,511,2,22987_2,0,16120,2,16631,511,2
16396,235,2,23564_1,0,16396,2,16631,235,2
16121,512,2,22987_1,0,16121,2,16633,512,2
16412,222,2,23621_1,0,16412,2,16634,222,2
16402,235,2,23564_2,0,16402,2,16637,235,2
16402,235,2,23564_3,0,16402,2,16637,235,2
16402,236,2,23564_4,0,16402,2,16638,236,2
16405,233,2,23582_1,0,16405,2,16638,233,2
16405,233,2,23582_2,0,16405,2,16638,233,2
16405,233,2,23582_3,0,16405,2,16638,233,2
16406,232,2,23582_4,0,16406,2,16638,232,2
16418,222,2,23621_2,0,16418,2,16640,222,2
16418,222,2,23621_4,0,16418,2,16640,222,2
16418,224,2,23621_3,0,16418,2,16642,224,2
16422,220,2,23647_4,0,16422,2,16642,220,2
16423,219,2,23647_1,0,16423,2,16642,219,2
16422,221,2,23647_2,0,16422,2,16643,221,2
16422,221,2,23647_3,0,16422,2,16643,221,2
16298,355,2,23407_1,0,16298,2,16653,355,2
8738,7928,2,9887_4,0,8738,2,16666,7928,2
8734,7933,2,9887_3,0,8734,2,16667,7933,2
8738,7931,2,9887_1,0,8738,2,16669,7931,2
8738,7931,2,9887_2,0,8738,2,16669,7931,2
8819,7850,2,10058_1,0,8819,2,16669,7850,2
8820,7849,2,10058_4,0,8820,2,16669,7849,2
8819,7852,2,10058_2,0,8819,2,16671,7852,2
16411,260,2,23611_1,0,16411,2,16671,260,2
8820,7852,2,10058_3,0,8820,2,16672,7852,2
8920,7753,2,10082_4,0,8920,2,16673,7753,2
8876,7798,2,10071_1,0,8876,2,16674,7798,2
8876,7799,2,10071_2,0,8876,2,16675,7799,2
8877,7798,2,10071_3,0,8877,2,16675,7798,2
8924,7751,2,10082_2,0,8924,2,16675,7751,2
8877,7799,2,10071_4,0,8877,2,16676,7799,2
8924,7752,2,10082_1,0,8924,2,16676,7752,2
8926,7752,2,10082_3,0,8926,2,16678,7752,2
15318,1361,2,21538_1,0,15318,2,16679,1361,2
14711,1972,2,20874_1,0,14711,2,16683,1972,2
16485,214,2,23704_1,0,16485,2,16699,214,2
16121,592,2,22989_1,0,16121,2,16713,592,2
16122,599,2,22989_2,0,16122,2,16721,599,2
16403,321,2,23574_1,0,16403,2,16724,321,2
15521,1217,2,21683_1,0,15521,2,16738,1217,2
16366,373,2,23539_1,0,16366,2,16739,373,2
16361,404,2,23534_1,0,16361,2,16765,404,2
16563,202,2,23923_1,0,16563,2,16765,202,2
15318,1458,2,21533_1,0,15318,2,16776,1458,2
16385,398,2,23550_1,0,16385,2,16783,398,2
15892,896,2,22132_1,0,15892,2,16788,896,2
15894,895,2,22132_2,0,15894,2,16789,895,2
16396,406,2,23571_1,0,16396,2,16802,406,2
16360,447,2,23542_1,0,16360,2,16807,447,2
16398,413,2,23562_1,0,16398,2,16811,413,2
15320,1519,2,21546_1,0,15320,2,16839,1519,2
14656,2188,2,20840_1,0,14656,2,16844,2188,2
16411,442,2,23614_1,0,16411,2,16853,442,2
16619,246,2,23956_1,0,16619,2,16865,246,2
15318,1586,2,21535_1,0,15318,2,16904,1586,2
15318,1587,2,21541_1,0,15318,2,16905,1587,2
15318,1623,2,21525_1,0,15318,2,16941,1623,2
16552,393,2,23915_1,0,16552,2,16945,393,2
16485,477,2,23707_1,0,16485,2,16962,477,2
16688,275,2,24013_1,0,16688,2,16963,275,2
16671,295,2,24008_1,0,16671,2,16966,295,2
15313,1657,2,21549_1,0,15313,2,16970,1657,2
15318,1661,2,21527_1,0,15318,2,16979,1661,2
16711,273,2,24021_1,0,16711,2,16984,273,2
16411,612,2,23608_1,0,16411,2,17023,612,2
15320,1710,2,21551_1,0,15320,2,17030,1710,2
16721,314,2,24024_1,0,16721,2,17035,314,2
16394,655,2,23555_1,0,16394,2,17049,655,2
16394,655,2,23555_2,0,16394,2,17049,655,2
16394,655,2,23555_3,0,16394,2,17049,655,2
16385,665,2,23552_1,0,16385,2,17050,665,2
14758,2314,2,20899_1,0,14758,2,17072,2314,2
16845,242,2,24156_1,0,16845,2,17087,242,2
16792,317,2,24096_1,0,16792,2,17109,317,2
16743,374,2,24044_1,0,16743,2,17117,374,2
15320,1807,2,21557_1,0,15320,2,17127,1807,2
16378,753,2,23547_1,0,16378,2,17131,753,2
16378,753,2,23547_2,0,16378,2,17131,753,2
16378,753,2,23547_3,0,16378,2,17131,753,2
16378,753,2,23547_4,0,16378,2,17131,753,2
16915,221,2,24257_1,0,16915,2,17136,221,2
15315,1826,2,21567_1,0,15315,2,17141,1826,2
16862,279,2,24172_1,0,16862,2,17141,279,2
15313,1843,2,21559_1,0,15313,2,17156,1843,2
16896,267,2,24243_1,0,16896,2,17163,267,2
16916,249,2,24262_1,0,16916,2,17165,249,2
16916,249,2,24262_2,0,16916,2,17165,249,2
16917,249,2,24262_3,0,16917,2,17166,249,2
16917,249,2,24262_4,0,16917,2,17166,249,2
16922,244,2,24277_1,0,16922,2,17166,244,2
16922,245,2,24277_3,0,16922,2,17167,245,2
16511,657,2,23831_1,0,16511,2,17168,657,2
16923,245,2,24277_2,0,16923,2,17168,245,2
16923,246,2,24277_4,0,16923,2,17169,246,2
16917,257,2,24267_1,0,16917,2,17174,257,2
16917,259,2,24267_2,0,16917,2,17176,259,2
16917,259,2,24267_3,0,16917,2,17176,259,2
16918,258,2,24267_4,0,16918,2,17176,258,2
16525,660,2,23897_1,0,16525,2,17185,660,2
16969,239,2,24317_1,0,16969,2,17208,239,2
16509,700,2,23808_1,0,16509,2,17209,700,2
16691,523,2,24016_1,0,16691,2,17214,523,2
16691,523,2,24016_2,0,16691,2,17214,523,2
16862,359,2,24175_1,0,16862,2,17221,359,2
16896,331,2,24241_2,0,16896,2,17227,331,2
16896,332,2,24241_1,0,16896,2,17228,332,2
16896,332,2,24241_3,0,16896,2,17228,332,2
16526,728,2,23889_1,0,16526,2,17254,728,2
15318,1939,2,21530_1,0,15318,2,17257,1939,2
15320,1950,2,21554_1,0,15320,2,17270,1950,2
16735,535,2,24036_1,0,16735,2,17270,535,2
16529,745,2,23902_1,0,16529,2,17274,745,2
16402,885,2,23579_1,0,16402,2,17287,885,2
16996,298,2,24331_1,0,16996,2,17294,298,2
16555,746,2,23921_1,0,16555,2,17301,746,2
16367,938,2,23544_1,0,16367,2,17305,938,2
16521,784,2,23892_1,0,16521,2,17305,784,2
16676,631,2,24010_1,0,16676,2,17307,631,2
16854,460,2,24168_1,0,16854,2,17314,460,2
16979,337,2,24320_1,0,16979,2,17316,337,2
16525,807,2,23895_1,0,16525,2,17332,807,2
17072,273,2,24443_1,0,17072,2,17345,273,2
16404,950,2,23616_1,0,16404,2,17354,950,2
16896,473,2,24246_1,0,16896,2,17369,473,2
17141,312,2,24524_1,0,17141,2,17453,312,2
16402,1059,2,23576_1,0,16402,2,17461,1059,2
17076,391,2,24451_1,0,17076,2,17467,391,2
16827,651,2,24145_1,0,16827,2,17478,651,2
16411,1080,2,23606_1,0,16411,2,17491,1080,2
17070,423,2,24448_3,0,17070,2,17493,423,2
17076,417,2,24448_1,0,17076,2,17493,417,2
17076,417,2,24448_2,0,17076,2,17493,417,2
16862,770,2,24180_1,0,16862,2,17632,770,2
16554,1101,2,23918_1,0,16554,2,17655,1101,2
17079,635,2,24453_1,0,17079,2,17714,635,2
16914,826,2,24254_1,0,16914,2,17740,826,2
16914,826,2,24254_2,0,16914,2,17740,826,2
16915,827,2,24254_3,0,16915,2,17742,827,2
16868,979,2,24214_1,0,16868,2,17847,979,2
17299,564,2,24822_1,0,17299,2,17863,564,2
14595,3305,2,20795_1,0,14595,2,17900,3305,2
17659,243,2,25930_1,0,17659,2,17902,243,2
17659,243,2,25930_2,0,17659,2,17902,243,2
17659,243,2,25930_3,0,17659,2,17902,243,2
15323,2582,2,21573_1,0,15323,2,17905,2582,2
16862,1046,2,24178_1,0,16862,2,17908,1046,2
17625,286,2,25840_1,0,17625,2,17911,286,2
17625,286,2,25840_2,0,17625,2,17911,286,2
15322,2590,2,21562_1,0,15322,2,17912,2590,2
17607,324,2,25800_1,0,17607,2,17931,324,2
15322,2614,2,21565_1,0,15322,2,17936,2614,2
17068,884,2,24441_1,0,17068,2,17952,884,2
15326,2649,2,21581_1,0,15326,2,17975,2649,2
17166,814,2,24541_1,0,17166,2,17980,814,2
16903,1104,2,24249_1,0,16903,2,18007,1104,2
17619,398,2,25829_1,0,17619,2,18017,398,2
17304,726,2,24832_1,0,17304,2,18030,726,2
17753,286,2,26149_1,0,17753,2,18039,286,2
17327,730,2,24877_1,0,17327,2,18057,730,2
15322,2738,2,21570_1,0,15322,2,18060,2738,2
17816,250,2,26369_1,0,17816,2,18066,250,2
16903,1164,2,24251_1,0,16903,2,18067,1164,2
17752,324,2,26152_1,0,17752,2,18076,324,2
17299,794,2,24825_1,0,17299,2,18093,794,2
17157,940,2,24529_1,0,17157,2,18097,940,2
17158,939,2,24529_2,0,17158,2,18097,939,2
17159,944,2,24529_3,0,17159,2,18103,944,2
17701,424,2,26003_1,0,17701,2,18125,424,2
17166,979,2,24538_1,0,17166,2,18145,979,2
17803,348,2,26321_1,0,17803,2,18151,348,2
17283,870,2,24747_1,0,17283,2,18153,870,2
17287,868,2,24752_1,0,17287,2,18155,868,2
17659,528,2,25932_1,0,17659,2,18187,528,2
17659,528,2,25932_2,0,17659,2,18187,528,2
17660,527,2,25932_3,0,17660,2,18187,527,2
17681,551,2,25981_1,0,17681,2,18232,551,2
17863,382,2,26468_1,0,17863,2,18245,382,2
17854,395,2,26439_1,0,17854,2,18249,395,2
17858,392,2,26451_1,0,17858,2,18250,392,2
17619,638,2,25827_1,0,17619,2,18257,638,2
17628,645,2,25854_1,0,17628,2,18273,645,2
17799,474,2,26313_1,0,17799,2,18273,474,2
17653,647,2,25935_3,0,17653,2,18300,647,2
17874,427,2,26517_1,0,17874,2,18301,427,2
17798,505,2,26311_1,0,17798,2,18303,505,2
17659,647,2,25935_2,0,17659,2,18306,647,2
17660,646,2,25935_1,0,17660,2,18306,646,2
17881,435,2,26528_1,0,17881,2,18316,435,2
17857,481,2,26454_1,0,17857,2,18338,481,2
17949,395,2,26668_1,0,17949,2,18344,395,2
17976,373,2,26695_1,0,17976,2,18349,373,2
15744,2606,2,21968_3,0,15744,2,18350,2606,2
15743,2610,2,21959_3,0,15743,2,18353,2610,2
15748,2605,2,21963_1,0,15748,2,18353,2605,2
15748,2605,2,21963_2,0,15748,2,18353,2605,2
15748,2605,2,21963_3,0,15748,2,18353,2605,2
15748,2605,2,21965_1,0,15748,2,18353,2605,2
15749,2604,2,21965_2,0,15749,2,18353,2604,2
15749,2604,2,21965_3,0,15749,2,18353,2604,2
15743,2611,2,21959_2,0,15743,2,18354,2611,2
15749,2606,2,21968_1,0,15749,2,18355,2606,2
15749,2606,2,21968_2,0,15749,2,18355,2606,2
15750,2605,2,21971_2,0,15750,2,18355,2605,2
15751,2604,2,21971_3,0,15751,2,18355,2604,2
15743,2613,2,21959_1,0,15743,2,18356,2613,2
15753,2603,2,21973_3,0,15753,2,18356,2603,2
15753,2603,2,21976_1,0,15753,2,18356,2603,2
15753,2604,2,21973_2,0,15753,2,18357,2604,2
15753,2606,2,21973_1,0,15753,2,18359,2606,2
15753,2606,2,21976_3,0,15753,2,18359,2606,2
15754,2605,2,21976_2,0,15754,2,18359,2605,2
15752,2608,2,21971_1,0,15752,2,18360,2608,2
17609,756,2,25814_1,0,17609,2,18365,756,2
18083,300,2,26834_1,0,18083,2,18383,300,2
18008,387,2,26738_1,0,18008,2,18395,387,2
18075,329,2,26837_1,0,18075,2,18404,329,2
17875,530,2,26522_1,0,17875,2,18405,530,2
18203,207,2,27083_2,0,18203,2,18410,207,2
18203,207,2,27083_4,0,18203,2,18410,207,2
18206,210,2,27083_1,0,18206,2,18416,210,2
17601,820,2,25803_1,0,17601,2,18421,820,2
18082,342,2,26839_1,0,18082,2,18424,342,2
17799,626,2,26316_1,0,17799,2,18425,626,2
18209,216,2,27083_3,0,18209,2,18425,216,2
17862,565,2,26463_1,0,17862,2,18427,565,2
18082,352,2,26842_1,0,18082,2,18434,352,2
17625,821,2,25844_1,0,17625,2,18446,821,2
17798,648,2,26308_1,0,17798,2,18446,648,2
17855,598,2,26441_1,0,17855,2,18453,598,2
18082,373,2,26845_1,0,18082,2,18455,373,2
17941,515,2,26663_1,0,17941,2,18456,515,2
18238,229,2,27143_1,0,18238,2,18467,229,2
16520,1950,2,23849_1,0,16520,2,18470,1950,2
17933,538,2,26648_1,0,17933,2,18471,538,2
17735,738,2,26117_1,0,17735,2,18473,738,2
17851,636,2,26457_1,0,17851,2,18487,636,2
17955,534,2,26674_1,0,17955,2,18489,534,2
18086,403,2,26847_1,0,18086,2,18489,403,2
17962,528,2,26687_1,0,17962,2,18490,528,2
17602,894,2,25795_1,0,17602,2,18496,894,2
17876,621,2,26525_1,0,17876,2,18497,621,2
17891,609,2,26583_1,0,17891,2,18500,609,2
17966,534,2,26679_3,0,17966,2,18500,534,2
17623,880,2,25833_1,0,17623,2,18503,880,2
17964,539,2,26679_1,0,17964,2,18503,539,2
17965,545,2,26679_2,0,17965,2,18510,545,2
18013,499,2,26735_1,0,18013,2,18512,499,2
17651,862,2,25905_1,0,17651,2,18513,862,2
17969,562,2,26690_1,0,17969,2,18531,562,2
17803,750,2,26324_1,0,17803,2,18553,750,2
18323,230,2,27236_1,0,18323,2,18553,230,2
18152,410,2,26973_1,0,18152,2,18562,410,2
17871,693,2,26512_1,0,17871,2,18564,693,2
17166,1401,2,24535_1,0,17166,2,18567,1401,2
18250,327,2,27172_1,0,18250,2,18577,327,2
17969,614,2,26692_1,0,17969,2,18583,614,2
18030,578,2,26744_1,0,18030,2,18608,578,2
18147,461,2,26970_1,0,18147,2,18608,461,2
18243,386,2,27168_1,0,18243,2,18629,386,2
17664,971,2,25938_1,0,17664,2,18635,971,2
17830,810,2,26381_1,0,17830,2,18640,810,2
18142,498,2,26965_1,0,18142,2,18640,498,2
17707,937,2,26014_1,0,17707,2,18644,937,2
18343,301,2,27294_1,0,18343,2,18644,301,2
17881,766,2,26530_1,0,17881,2,18647,766,2
18234,418,2,27149_1,0,18234,2,18652,418,2
18315,337,2,27210_1,0,18315,2,18652,337,2
17889,766,2,26578_1,0,17889,2,18655,766,2
17863,802,2,26471_1,0,17863,2,18665,802,2
18468,197,2,27425_1,0,18468,2,18665,197,2
18348,322,2,27297_1,0,18348,2,18670,322,2
18368,312,2,27326_1,0,18368,2,18680,312,2
17889,801,2,26581_1,0,17889,2,18690,801,2
17977,757,2,26698_1,0,17977,2,18734,757,2
18372,363,2,27329_1,0,18372,2,18735,363,2
16552,2199,2,23913_1,0,16552,2,18751,2199,2
18412,339,2,27358_1,0,18412,2,18751,339,2
17971,783,2,26700_1,0,17971,2,18754,783,2
18006,748,2,26730_1,0,18006,2,18754,748,2
18407,353,2,27346_1,0,18407,2,18760,353,2
17985,777,2,26706_1,0,17985,2,18762,777,2
17977,796,2,26703_1,0,17977,2,18773,796,2
17791,984,2,26305_1,0,17791,2,18775,984,2
17978,803,2,26703_2,0,17978,2,18781,803,2
17863,941,2,26466_1,0,17863,2,18804,941,2
17857,949,2,26444_1,0,17857,2,18806,949,2
17966,846,2,26682_3,0,17966,2,18812,846,2
17967,849,2,26682_2,0,17967,2,18816,849,2
17969,851,2,26682_1,0,17969,2,18820,851,2
17967,858,2,26684_2,0,17967,2,18825,858,2
17969,863,2,26684_3,0,17969,2,18832,863,2
18450,382,2,27414_1,0,18450,2,18832,382,2
17967,869,2,26684_1,0,17967,2,18836,869,2
18410,437,2,27352_1,0,18410,2,18847,437,2
17858,993,2,26459_1,0,17858,2,18851,993,2
17856,997,2,26447_1,0,17856,2,18853,997,2
18417,437,2,27368_1,0,18417,2,18854,437,2
18607,250,2,27607_3,0,18607,2,18857,250,2
18607,250,2,27607_4,0,18607,2,18857,250,2
18600,258,2,27607_1,0,18600,2,18858,258,2
18607,257,2,27607_2,0,18607,2,18864,257,2
18476,414,2,27443_1,0,18476,2,18890,414,2
18563,329,2,27564_1,0,18563,2,18892,329,2
18096,798,2,26871_1,0,18096,2,18894,798,2
17875,1020,2,26514_1,0,17875,2,18895,1020,2
17942,956,2,26666_2,0,17942,2,18898,956,2
17944,957,2,26666_1,0,17944,2,18901,957,2
17899,1006,2,26588_1,0,17899,2,18905,1006,2
18570,335,2,27570_1,0,18570,2,18905,335,2
17853,1053,2,26436_1,0,17853,2,18906,1053,2
18552,362,2,27555_1,0,18552,2,18914,362,2
18416,500,2,27361_1,0,18416,2,18916,500,2
17875,1059,2,26520_1,0,17875,2,18934,1059,2
17925,1012,2,26643_1,0,17925,2,18937,1012,2
18228,716,2,27108_1,0,18228,2,18944,716,2
18600,350,2,27596_1,0,18600,2,18950,350,2
18597,366,2,27593_1,0,18597,2,18963,366,2
18637,333,2,27657_1,0,18637,2,18970,333,2
18412,559,2,27355_1,0,18412,2,18971,559,2
18455,517,2,27417_1,0,18455,2,18972,517,2
18656,325,2,27665_1,0,18656,2,18981,325,2
17993,991,2,26708_1,0,17993,2,18984,991,2
17995,995,2,26708_2,0,17995,2,18990,995,2
17956,1045,2,26676_1,0,17956,2,19001,1045,2
18376,625,2,27332_1,0,18376,2,19001,625,2
18362,654,2,27317_1,0,18362,2,19016,654,2
18739,295,2,27780_1,0,18739,2,19034,295,2
18434,609,2,27398_1,0,18434,2,19043,609,2
18656,392,2,27660_1,0,18656,2,19048,392,2
18589,460,2,27589_1,0,18589,2,19049,460,2
18600,453,2,27598_1,0,18600,2,19053,453,2
18698,361,2,27718_1,0,18698,2,19059,361,2
18622,453,2,27626_1,0,18622,2,19075,453,2
18488,598,2,27448_1,0,18488,2,19086,598,2
18904,203,2,27979_1,0,18904,2,19107,203,2
17090,2026,2,24486_1,0,17090,2,19116,2026,2
18653,470,2,27662_1,0,18653,2,19123,470,2
18460,675,2,27422_1,0,18460,2,19135,675,2
18240,929,2,27154_1,0,18240,2,19169,929,2
18241,932,2,27154_2,0,18241,2,19173,932,2
18937,246,2,28052_1,0,18937,2,19183,246,2
17613,1573,2,25823_1,0,17613,2,19186,1573,2
18688,519,2,27695_1,0,18688,2,19207,519,2
17600,1614,2,25788_1,0,17600,2,19214,1614,2
18403,813,2,27344_1,0,18403,2,19216,813,2
17028,2189,2,24366_1,0,17028,2,19217,2189,2
17949,1279,2,26671_1,0,17949,2,19228,1279,2
18700,529,2,27721_1,0,18700,2,19229,529,2
18566,680,2,27567_1,0,18566,2,19246,680,2
18434,861,2,27401_1,0,18434,2,19295,861,2
18696,607,2,27716_1,0,18696,2,19303,607,2
18718,600,2,27748_1,0,18718,2,19318,600,2
18719,606,2,27753_1,0,18719,2,19325,606,2
18888,449,2,27959_1,0,18888,2,19337,449,2
18523,825,2,27523_1,0,18523,2,19348,825,2
18477,877,2,27446_1,0,18477,2,19354,877,2
18362,994,2,27319_1,0,18362,2,19356,994,2
18241,1123,2,27152_1,0,18241,2,19364,1123,2
19029,336,2,28196_1,0,19029,2,19365,336,2
19045,322,2,28201_1,0,19045,2,19367,322,2
18243,1133,2,27152_2,0,18243,2,19376,1133,2
18365,1011,2,27319_2,0,18365,2,19376,1011,2
18476,923,2,27440_1,0,18476,2,19399,923,2
18753,646,2,27793_1,0,18753,2,19399,646,2
18572,830,2,27575_1,0,18572,2,19402,830,2
18617,788,2,27616_1,0,18617,2,19405,788,2
18806,602,2,27863_1,0,18806,2,19408,602,2
18715,704,2,27745_1,0,18715,2,19419,704,2
19102,317,2,28235_1,0,19102,2,19419,317,2
18655,781,2,27681_1,0,18655,2,19436,781,2
18455,986,2,27420_1,0,18455,2,19441,986,2
18717,748,2,27751_1,0,18717,2,19465,748,2
19244,228,2,28348_1,0,19244,2,19472,228,2
18844,630,2,27904_1,0,18844,2,19474,630,2
19205,281,2,28316_1,0,19205,2,19486,281,2
18484,1022,2,27451_1,0,18484,2,19506,1022,2
18720,793,2,27756_1,0,18720,2,19513,793,2
18820,702,2,27888_1,0,18820,2,19522,702,2
17707,1816,2,26017_1,0,17707,2,19523,1816,2
19227,296,2,28339_1,0,19227,2,19523,296,2
18687,851,2,27698_1,0,18687,2,19538,851,2
19226,320,2,28330_1,0,19226,2,19546,320,2
19292,263,2,28365_3,0,19292,2,19555,263,2
19293,266,2,28365_1,0,19293,2,19559,266,2
19293,272,2,28365_4,0,19293,2,19565,272,2
19294,271,2,28365_2,0,19294,2,19565,271,2
19328,244,2,28377_1,0,19328,2,19572,244,2
18887,692,2,27951_1,0,18887,2,19579,692,2
18005,1578,2,26733_1,0,18005,2,19583,1578,2
19206,382,2,28313_1,0,19206,2,19588,382,2
18886,745,2,27953_1,0,18886,2,19631,745,2
19214,490,2,28322_1,0,19214,2,19704,490,2
19214,491,2,28322_2,0,19214,2,19705,491,2
19478,263,2,28477_1,0,19478,2,19741,263,2
19216,532,2,28327_1,0,19216,2,19748,532,2
18572,1180,2,27572_1,0,18572,2,19752,1180,2
19218,534,2,28327_2,0,19218,2,19752,534,2
19080,684,2,28223_1,0,19080,2,19764,684,2
19217,557,2,28325_2,0,19217,2,19774,557,2
19547,233,2,28534_1,0,19547,2,19780,233,2
19218,565,2,28325_1,0,19218,2,19783,565,2
17704,2096,2,26011_1,0,17704,2,19800,2096,2
19082,725,2,28229_1,0,19082,2,19807,725,2
19304,509,2,28371_1,0,19304,2,19813,509,2
19568,247,2,28539_1,0,19568,2,19815,247,2
17607,2212,2,25809_1,0,17607,2,19819,2212,2
17837,1992,2,26399_3,0,17837,2,19829,1992,2
17832,1998,2,26404_2,0,17832,2,19830,1998,2
17837,1994,2,26401_3,0,17837,2,19831,1994,2
17837,1995,2,26399_1,0,17837,2,19832,1995,2
17837,1995,2,26399_2,0,17837,2,19832,1995,2
17837,1995,2,26401_2,0,17837,2,19832,1995,2
17837,1995,2,26401_4,0,17837,2,19832,1995,2
17838,1994,2,26399_4,0,17838,2,19832,1994,2
17838,1994,2,26401_1,0,17838,2,19832,1994,2
17840,1992,2,26404_4,0,17840,2,19832,1992,2
17842,1990,2,26409_1,0,17842,2,19832,1990,2
17842,1990,2,26409_3,0,17842,2,19832,1990,2
17835,1998,2,26407_2,0,17835,2,19833,1998,2
17839,1994,2,26404_1,0,17839,2,19833,1994,2
17841,1992,2,26407_4,0,17841,2,19833,1992,2
17842,1992,2,26409_2,0,17842,2,19834,1992,2
17843,1992,2,26407_1,0,17843,2,19835,1992,2
17844,1994,2,26409_4,0,17844,2,19838,1994,2
17842,1998,2,26407_3,0,17842,2,19840,1998,2
17842,1999,2,26404_3,0,17842,2,19841,1999,2
19579,266,2,28553_1,0,19579,2,19845,266,2
17735,2120,2,26114_1,0,17735,2,19855,2120,2
18709,1180,2,27743_2,0,18709,2,19889,1180,2
18710,1186,2,27743_1,0,18710,2,19896,1186,2
17793,2113,2,26319_3,0,17793,2,19906,2113,2
17800,2109,2,26319_4,0,17800,2,19909,2109,2
17799,2112,2,26319_1,0,17799,2,19911,2112,2
17800,2112,2,26319_2,0,17800,2,19912,2112,2
19714,223,2,28610_1,0,19714,2,19937,223,2
19205,733,2,28318_1,0,19205,2,19938,733,2
19681,274,2,28604_3,0,19681,2,19955,274,2
19681,274,2,28604_4,0,19681,2,19955,274,2
19680,278,2,28604_1,0,19680,2,19958,278,2
19680,279,2,28604_2,0,19680,2,19959,279,2
19781,200,2,28655_1,0,19781,2,19981,200,2
19322,667,2,28374_1,0,19322,2,19989,667,2
19766,236,2,28648_1,0,19766,2,20002,236,2
19765,256,2,28645_1,0,19765,2,20021,256,2
18796,1240,2,27850_1,0,18796,2,20036,1240,2
19554,507,2,28530_1,0,19554,2,20061,507,2
19843,221,2,28689_1,0,19843,2,20064,221,2
19876,192,2,28709_1,0,19876,2,20068,192,2
19859,236,2,28697_1,0,19859,2,20095,236,2
19225,920,2,28333_1,0,19225,2,20145,920,2
19988,209,2,28820_1,0,19988,2,20197,209,2
20032,195,2,28834_1,0,20032,2,20227,195,2
19957,279,2,28771_1,0,19957,2,20236,279,2
18776,1498,2,27821_1,0,18776,2,20274,1498,2
19956,322,2,28764_1,0,19956,2,20278,322,2
19860,427,2,28699_1,0,19860,2,20287,427,2
19781,518,2,28652_1,0,19781,2,20299,518,2
20115,199,2,28865_1,0,20115,2,20314,199,2
20077,245,2,28853_1,0,20077,2,20322,245,2
19233,1102,2,28342_1,0,19233,2,20335,1102,2
19236,1103,2,28342_2,0,19236,2,20339,1103,2
20063,279,2,28846_1,0,20063,2,20342,279,2
20063,279,2,28846_2,0,20063,2,20342,279,2
20064,279,2,28846_4,0,20064,2,20343,279,2
20064,284,2,28846_3,0,20064,2,20348,284,2
19921,431,2,28735_1,0,19921,2,20352,431,2
20049,308,2,28840_1,0,20049,2,20357,308,2
20139,222,2,28884_1,0,20139,2,20361,222,2
19921,442,2,28728_1,0,19921,2,20363,442,2
20201,190,2,28904_1,0,20201,2,20391,190,2
19595,803,2,28565_1,0,19595,2,20398,803,2
19540,867,2,28521_1,0,19540,2,20407,867,2
17701,2724,2,26005_1,0,17701,2,20425,2724,2
18773,1655,2,27819_1,0,18773,2,20428,1655,2
18773,1655,2,27819_2,0,18773,2,20428,1655,2
18777,1665,2,27819_4,0,18777,2,20442,1665,2
18781,1663,2,27819_3,0,18781,2,20444,1663,2
20021,431,2,28827_3,0,20021,2,20452,431,2
20022,432,2,28827_4,0,20022,2,20454,432,2
20019,436,2,28827_2,0,20019,2,20455,436,2
20020,435,2,28827_1,0,20020,2,20455,435,2
20251,204,2,28930_2,0,20251,2,20455,204,2
20251,204,2,28935_2,0,20251,2,20455,204,2
20247,209,2,28930_4,0,20247,2,20456,209,2
20251,205,2,28930_3,0,20251,2,20456,205,2
20246,212,2,28935_3,0,20246,2,20458,212,2
20252,206,2,28935_4,0,20252,2,20458,206,2
20251,208,2,28935_1,0,20251,2,20459,208,2
20252,211,2,28930_1,0,20252,2,20463,211,2
20266,205,2,28942_1,0,20266,2,20471,205,2
20238,263,2,28927_1,0,20238,2,20501,263,2
20312,217,2,28957_1,0,20312,2,20529,217,2
20337,242,2,28965_1,0,20337,2,20579,242,2
20393,202,2,29007_1,0,20393,2,20595,202,2
20190,408,2,28895_2,0,20190,2,20598,408,2
20190,408,2,28895_3,0,20190,2,20598,408,2
20191,408,2,28895_4,0,20191,2,20599,408,2
20191,409,2,28895_1,0,20191,2,20600,409,2
